grid_id,lat,lon,heat_weight
72,40.79209965461574,29.500359959265385,0
73,40.79209965461574,29.495868382844794,0
74,40.78869906174407,29.495868382844794,0
75,40.78869906174407,29.491376806424196,0
76,40.79209965461574,29.491376806424196,0
77,40.795500073329535,29.491376806424196,0
78,40.795500073329535,29.495868382844794,0
79,40.798900317882406,29.495868382844794,0
80,40.798900317882406,29.491376806424196,0
81,40.798900317882406,29.486885230003594,0
82,40.798900317882406,29.482393653582996,0
83,40.795500073329535,29.482393653582996,0
84,40.795500073329535,29.486885230003594,0
85,40.79209965461574,29.486885230003594,0
86,40.78869906174407,29.486885230003594,0
87,40.78869906174407,29.482393653582996,0
88,40.79209965461574,29.482393653582996,0
89,40.79209965461574,29.477902077162398,0
90,40.78869906174407,29.477902077162398,0
91,40.78869906174407,29.4734105007418,0
92,40.79209965461574,29.4734105007418,0
93,40.795500073329535,29.4734105007418,0
94,40.795500073329535,29.477902077162398,0
95,40.798900317882406,29.477902077162398,0
96,40.798900317882406,29.4734105007418,0
97,40.80230038827128,29.4734105007418,0
98,40.80570028449312,29.4734105007418,0
99,40.80570028449312,29.477902077162398,0
100,40.80230038827128,29.477902077162398,0
101,40.80230038827128,29.482393653582996,0
102,40.80230038827128,29.486885230003594,0
103,40.80570028449312,29.486885230003594,0
104,40.80570028449312,29.482393653582996,0
105,40.809100006544874,29.482393653582996,0
106,40.809100006544874,29.486885230003594,0
107,40.81249955442349,29.486885230003594,0
108,40.81249955442349,29.482393653582996,0
109,40.81249955442349,29.477902077162398,0
110,40.809100006544874,29.477902077162398,0
111,40.809100006544874,29.4734105007418,0
112,40.81249955442349,29.4734105007418,0
113,40.81249955442349,29.46891892432121,0
114,40.809100006544874,29.46891892432121,0
115,40.809100006544874,29.464427347900607,0
116,40.81249955442349,29.464427347900607,0
117,40.81249955442349,29.45993577148001,0
118,40.81249955442349,29.45544419505941,0
119,40.809100006544874,29.45544419505941,0
120,40.809100006544874,29.45993577148001,18
121,40.80570028449312,29.45993577148001,0
122,40.80570028449312,29.45544419505941,0
123,40.80230038827128,29.45544419505941,20
124,40.80230038827128,29.45993577148001,0
125,40.80230038827128,29.464427347900607,0
126,40.80570028449312,29.464427347900607,0
127,40.80570028449312,29.46891892432121,0
128,40.80230038827128,29.46891892432121,0
129,40.798900317882406,29.46891892432121,10
130,40.798900317882406,29.464427347900607,0
131,40.795500073329535,29.464427347900607,0
132,40.795500073329535,29.46891892432121,0
133,40.79209965461574,29.46891892432121,0
134,40.78869906174407,29.46891892432121,0
135,40.78869906174407,29.464427347900607,0
136,40.79209965461574,29.464427347900607,0
137,40.79209965461574,29.45993577148001,0
138,40.78869906174407,29.45993577148001,0
139,40.78869906174407,29.45544419505941,0
140,40.79209965461574,29.45544419505941,0
141,40.795500073329535,29.45544419505941,0
142,40.795500073329535,29.45993577148001,0
143,40.798900317882406,29.45993577148001,0
144,40.798900317882406,29.45544419505941,0
145,40.798900317882406,29.450952618638812,0
146,40.798900317882406,29.446461042218214,10
147,40.795500073329535,29.446461042218214,0
148,40.795500073329535,29.450952618638812,0
149,40.79209965461574,29.450952618638812,0
150,40.78869906174407,29.450952618638812,0
151,40.78869906174407,29.446461042218214,0
152,40.79209965461574,29.446461042218214,0
153,40.79209965461574,29.44196946579762,0
154,40.78869906174407,29.44196946579762,0
155,40.78869906174407,29.43747788937702,0
156,40.79209965461574,29.43747788937702,0
157,40.795500073329535,29.43747788937702,176.9
158,40.795500073329535,29.44196946579762,262.4
159,40.798900317882406,29.44196946579762,20.8
160,40.798900317882406,29.43747788937702,221.8
161,40.80230038827128,29.43747788937702,43.7
162,40.80570028449312,29.43747788937702,110
163,40.80570028449312,29.44196946579762,92
164,40.80230038827128,29.44196946579762,40.5
165,40.80230038827128,29.446461042218214,30.9
166,40.80230038827128,29.450952618638812,0
167,40.80570028449312,29.450952618638812,0
168,40.80570028449312,29.446461042218214,10
169,40.809100006544874,29.446461042218214,44.5
170,40.809100006544874,29.450952618638812,10.1
171,40.81249955442349,29.450952618638812,0
172,40.81249955442349,29.446461042218214,20
173,40.81249955442349,29.44196946579762,10.1
174,40.809100006544874,29.44196946579762,10.1
175,40.809100006544874,29.43747788937702,10.1
176,40.81249955442349,29.43747788937702,43.2
177,40.81589892812592,29.43747788937702,11.7
178,40.81589892812592,29.44196946579762,0
179,40.819298127649134,29.44196946579762,0
180,40.819298127649134,29.43747788937702,0
181,40.82269715299009,29.43747788937702,0
182,40.82609600414575,29.43747788937702,0
183,40.82609600414575,29.44196946579762,0
184,40.82269715299009,29.44196946579762,0
185,40.82269715299009,29.446461042218214,0
186,40.82609600414575,29.446461042218214,0
187,40.82609600414575,29.450952618638812,0
188,40.82269715299009,29.450952618638812,0
189,40.819298127649134,29.450952618638812,0
190,40.819298127649134,29.446461042218214,0
191,40.81589892812592,29.446461042218214,0
192,40.81589892812592,29.450952618638812,0
193,40.81589892812592,29.45544419505941,0
194,40.819298127649134,29.45544419505941,0
195,40.819298127649134,29.45993577148001,0
196,40.81589892812592,29.45993577148001,0
197,40.81589892812592,29.464427347900607,0
198,40.81589892812592,29.46891892432121,0
199,40.819298127649134,29.46891892432121,0
200,40.819298127649134,29.464427347900607,0
201,40.82269715299009,29.464427347900607,10.1
202,40.82269715299009,29.46891892432121,0
203,40.82609600414575,29.46891892432121,0
204,40.82609600414575,29.464427347900607,28
205,40.82609600414575,29.45993577148001,0
206,40.82269715299009,29.45993577148001,0
207,40.82269715299009,29.45544419505941,0
208,40.82609600414575,29.45544419505941,0
209,40.82949468111307,29.45544419505941,0
210,40.83289318388904,29.45544419505941,0
211,40.83289318388904,29.45993577148001,0
212,40.82949468111307,29.45993577148001,0
213,40.82949468111307,29.464427347900607,0
214,40.82949468111307,29.46891892432121,0
215,40.83289318388904,29.46891892432121,0
216,40.83289318388904,29.464427347900607,0
217,40.836291512470616,29.464427347900607,0
218,40.836291512470616,29.46891892432121,0
219,40.83968966685478,29.46891892432121,0
220,40.83968966685478,29.464427347900607,0
221,40.83968966685478,29.45993577148001,0
222,40.836291512470616,29.45993577148001,0
223,40.836291512470616,29.45544419505941,0
224,40.83968966685478,29.45544419505941,0
225,40.83968966685478,29.450952618638812,0
226,40.83968966685478,29.446461042218214,0
227,40.836291512470616,29.446461042218214,0
228,40.836291512470616,29.450952618638812,0
229,40.83289318388904,29.450952618638812,0
230,40.82949468111307,29.450952618638812,0
231,40.82949468111307,29.446461042218214,0
232,40.83289318388904,29.446461042218214,0
233,40.83289318388904,29.44196946579762,14.9
234,40.82949468111307,29.44196946579762,0
235,40.82949468111307,29.43747788937702,0
236,40.83289318388904,29.43747788937702,0
237,40.836291512470616,29.43747788937702,0
238,40.836291512470616,29.44196946579762,0
239,40.83968966685478,29.44196946579762,0
240,40.83968966685478,29.43747788937702,0
241,40.8430876470385,29.43747788937702,0
242,40.846485453018765,29.43747788937702,0
243,40.846485453018765,29.44196946579762,0
244,40.8430876470385,29.44196946579762,0
245,40.8430876470385,29.446461042218214,0
246,40.8430876470385,29.450952618638812,0
247,40.846485453018765,29.450952618638812,0
248,40.846485453018765,29.446461042218214,0
249,40.84988308479255,29.446461042218214,0
250,40.84988308479255,29.450952618638812,0
251,40.85328054235684,29.450952618638812,0
252,40.85328054235684,29.446461042218214,0
253,40.85328054235684,29.44196946579762,0
254,40.84988308479255,29.44196946579762,0
255,40.84988308479255,29.43747788937702,0
256,40.85328054235684,29.43747788937702,0
257,40.85667782570864,29.43747788937702,0
258,40.85667782570864,29.44196946579762,0
259,40.86007493484491,29.44196946579762,0
260,40.86007493484491,29.43747788937702,0
261,40.86347186976265,29.43747788937702,0
262,40.866868630458875,29.43747788937702,0
263,40.866868630458875,29.44196946579762,0
264,40.86347186976265,29.44196946579762,0
265,40.86347186976265,29.446461042218214,0
266,40.866868630458875,29.446461042218214,0
267,40.866868630458875,29.450952618638812,0
268,40.86347186976265,29.450952618638812,0
269,40.86007493484491,29.450952618638812,0
270,40.86007493484491,29.446461042218214,0
271,40.85667782570864,29.446461042218214,0
272,40.85667782570864,29.450952618638812,0
273,40.85667782570864,29.45544419505941,0
274,40.85667782570864,29.45993577148001,0
275,40.86007493484491,29.45993577148001,0
276,40.86007493484491,29.45544419505941,0
277,40.86347186976265,29.45544419505941,0
278,40.866868630458875,29.45544419505941,0
279,40.866868630458875,29.45993577148001,0
280,40.86347186976265,29.45993577148001,0
281,40.86347186976265,29.464427347900607,0
282,40.866868630458875,29.464427347900607,0
283,40.866868630458875,29.46891892432121,0
284,40.86347186976265,29.46891892432121,0
285,40.86007493484491,29.46891892432121,0
286,40.86007493484491,29.464427347900607,0
287,40.85667782570864,29.464427347900607,0
288,40.85667782570864,29.46891892432121,0
289,40.85328054235684,29.46891892432121,0
290,40.84988308479255,29.46891892432121,0
291,40.84988308479255,29.464427347900607,0
292,40.85328054235684,29.464427347900607,0
293,40.85328054235684,29.45993577148001,0
294,40.85328054235684,29.45544419505941,0
295,40.84988308479255,29.45544419505941,0
296,40.84988308479255,29.45993577148001,0
297,40.846485453018765,29.45993577148001,0
298,40.846485453018765,29.45544419505941,0
299,40.8430876470385,29.45544419505941,0
300,40.8430876470385,29.45993577148001,0
301,40.8430876470385,29.464427347900607,0
302,40.846485453018765,29.464427347900607,0
303,40.846485453018765,29.46891892432121,0
304,40.8430876470385,29.46891892432121,0
305,40.8430876470385,29.4734105007418,0
306,40.8430876470385,29.477902077162398,0
307,40.846485453018765,29.477902077162398,0
308,40.846485453018765,29.4734105007418,0
309,40.84988308479255,29.4734105007418,0
310,40.85328054235684,29.4734105007418,0
311,40.85328054235684,29.477902077162398,0
312,40.84988308479255,29.477902077162398,0
313,40.84988308479255,29.482393653582996,0
314,40.85328054235684,29.482393653582996,0
315,40.85328054235684,29.486885230003594,0
316,40.84988308479255,29.486885230003594,0
317,40.846485453018765,29.486885230003594,0
318,40.846485453018765,29.482393653582996,0
319,40.8430876470385,29.482393653582996,0
320,40.8430876470385,29.486885230003594,0
321,40.8430876470385,29.491376806424196,0
322,40.846485453018765,29.491376806424196,0
323,40.846485453018765,29.495868382844794,0
324,40.8430876470385,29.495868382844794,0
325,40.8430876470385,29.500359959265385,0
326,40.846485453018765,29.500359959265385,0
327,40.84988308479255,29.500359959265385,0
328,40.85328054235684,29.500359959265385,0
329,40.85328054235684,29.495868382844794,0
330,40.84988308479255,29.495868382844794,0
331,40.84988308479255,29.491376806424196,0
332,40.85328054235684,29.491376806424196,0
333,40.85667782570864,29.491376806424196,0
334,40.86007493484491,29.491376806424196,0
335,40.86007493484491,29.495868382844794,0
336,40.85667782570864,29.495868382844794,0
337,40.85667782570864,29.500359959265385,0
338,40.86007493484491,29.500359959265385,0
339,40.86347186976265,29.500359959265385,0
340,40.866868630458875,29.500359959265385,0
341,40.866868630458875,29.495868382844794,0
342,40.86347186976265,29.495868382844794,0
343,40.86347186976265,29.491376806424196,0
344,40.866868630458875,29.491376806424196,0
345,40.866868630458875,29.486885230003594,0
346,40.866868630458875,29.482393653582996,0
347,40.86347186976265,29.482393653582996,0
348,40.86347186976265,29.486885230003594,0
349,40.86007493484491,29.486885230003594,0
350,40.85667782570864,29.486885230003594,0
351,40.85667782570864,29.482393653582996,0
352,40.86007493484491,29.482393653582996,0
353,40.86007493484491,29.477902077162398,0
354,40.85667782570864,29.477902077162398,0
355,40.85667782570864,29.4734105007418,0
356,40.86007493484491,29.4734105007418,0
357,40.86347186976265,29.4734105007418,0
358,40.86347186976265,29.477902077162398,0
359,40.866868630458875,29.477902077162398,0
360,40.866868630458875,29.4734105007418,0
361,40.87026521693056,29.4734105007418,0
362,40.87026521693056,29.477902077162398,0
363,40.87366162917472,29.477902077162398,0
364,40.87366162917472,29.4734105007418,0
365,40.87705786718835,29.4734105007418,0
366,40.88045393096846,29.4734105007418,0
367,40.88045393096846,29.477902077162398,0
368,40.87705786718835,29.477902077162398,0
369,40.87705786718835,29.482393653582996,0
370,40.88045393096846,29.482393653582996,0
371,40.88045393096846,29.486885230003594,0
372,40.87705786718835,29.486885230003594,0
373,40.87366162917472,29.486885230003594,0
374,40.87366162917472,29.482393653582996,0
375,40.87026521693056,29.482393653582996,0
376,40.87026521693056,29.486885230003594,0
377,40.87026521693056,29.491376806424196,0
378,40.87366162917472,29.491376806424196,0
379,40.87366162917472,29.495868382844794,0
380,40.87026521693056,29.495868382844794,0
381,40.87026521693056,29.500359959265385,0
382,40.87366162917472,29.500359959265385,0
383,40.87705786718835,29.500359959265385,0
384,40.88045393096846,29.500359959265385,0
385,40.88045393096846,29.495868382844794,0
386,40.87705786718835,29.495868382844794,0
387,40.87705786718835,29.491376806424196,0
388,40.88045393096846,29.491376806424196,0
389,40.88384982051204,29.491376806424196,0
390,40.88724553581613,29.491376806424196,20
391,40.88724553581613,29.495868382844794,10.1
392,40.88384982051204,29.495868382844794,0
393,40.88384982051204,29.500359959265385,0
394,40.88724553581613,29.500359959265385,0
395,40.89064107687772,29.500359959265385,0
396,40.89403644369385,29.500359959265385,0
397,40.89403644369385,29.495868382844794,0
398,40.89064107687772,29.495868382844794,0
399,40.89064107687772,29.491376806424196,0
400,40.89403644369385,29.491376806424196,0
401,40.89403644369385,29.486885230003594,0
402,40.89403644369385,29.482393653582996,0
403,40.89064107687772,29.482393653582996,0
404,40.89064107687772,29.486885230003594,0
405,40.88724553581613,29.486885230003594,0
406,40.88384982051204,29.486885230003594,0
407,40.88384982051204,29.482393653582996,0
408,40.88724553581613,29.482393653582996,0
409,40.88724553581613,29.477902077162398,0
410,40.88384982051204,29.477902077162398,0
411,40.88384982051204,29.4734105007418,0
412,40.88724553581613,29.4734105007418,0
413,40.89064107687772,29.4734105007418,0
414,40.89064107687772,29.477902077162398,0
415,40.89403644369385,29.477902077162398,0
416,40.89403644369385,29.4734105007418,0
417,40.89403644369385,29.46891892432121,0
418,40.89064107687772,29.46891892432121,0
419,40.89064107687772,29.464427347900607,0
420,40.89403644369385,29.464427347900607,0
421,40.89403644369385,29.45993577148001,0
422,40.89403644369385,29.45544419505941,0
423,40.89064107687772,29.45544419505941,0
424,40.89064107687772,29.45993577148001,0
425,40.88724553581613,29.45993577148001,0
426,40.88724553581613,29.45544419505941,0
427,40.88384982051204,29.45544419505941,0
428,40.88384982051204,29.45993577148001,0
429,40.88384982051204,29.464427347900607,0
430,40.88724553581613,29.464427347900607,0
431,40.88724553581613,29.46891892432121,0
432,40.88384982051204,29.46891892432121,0
433,40.88045393096846,29.46891892432121,0
434,40.88045393096846,29.464427347900607,0
435,40.87705786718835,29.464427347900607,0
436,40.87705786718835,29.46891892432121,0
437,40.87366162917472,29.46891892432121,0
438,40.87026521693056,29.46891892432121,0
439,40.87026521693056,29.464427347900607,0
440,40.87366162917472,29.464427347900607,0
441,40.87366162917472,29.45993577148001,0
442,40.87026521693056,29.45993577148001,0
443,40.87026521693056,29.45544419505941,0
444,40.87366162917472,29.45544419505941,0
445,40.87705786718835,29.45544419505941,0
446,40.87705786718835,29.45993577148001,0
447,40.88045393096846,29.45993577148001,0
448,40.88045393096846,29.45544419505941,0
449,40.88045393096846,29.450952618638812,0
450,40.88045393096846,29.446461042218214,0
451,40.87705786718835,29.446461042218214,0
452,40.87705786718835,29.450952618638812,0
453,40.87366162917472,29.450952618638812,0
454,40.87026521693056,29.450952618638812,0
455,40.87026521693056,29.446461042218214,0
456,40.87366162917472,29.446461042218214,0
457,40.87366162917472,29.44196946579762,0
458,40.87026521693056,29.44196946579762,0
459,40.87026521693056,29.43747788937702,0
460,40.87366162917472,29.43747788937702,0
461,40.87705786718835,29.43747788937702,10.1
462,40.87705786718835,29.44196946579762,0
463,40.88045393096846,29.44196946579762,0
464,40.88045393096846,29.43747788937702,0
465,40.88384982051204,29.43747788937702,0
466,40.88724553581613,29.43747788937702,0
467,40.88724553581613,29.44196946579762,0
468,40.88384982051204,29.44196946579762,0
469,40.88384982051204,29.446461042218214,0
470,40.88384982051204,29.450952618638812,0
471,40.88724553581613,29.450952618638812,0
472,40.88724553581613,29.446461042218214,0
473,40.89064107687772,29.446461042218214,0
474,40.89064107687772,29.450952618638812,0
475,40.89403644369385,29.450952618638812,0
476,40.89403644369385,29.446461042218214,0
477,40.89403644369385,29.44196946579762,0
478,40.89064107687772,29.44196946579762,0
479,40.89064107687772,29.43747788937702,0
480,40.89403644369385,29.43747788937702,0
481,40.89743163626151,29.43747788937702,0
482,40.89743163626151,29.44196946579762,0
483,40.900826654577735,29.44196946579762,0
484,40.900826654577735,29.43747788937702,0
485,40.90422149863955,29.43747788937702,0
486,40.90761616844398,29.43747788937702,0
487,40.90761616844398,29.44196946579762,0
488,40.90422149863955,29.44196946579762,0
489,40.90422149863955,29.446461042218214,0
490,40.90761616844398,29.446461042218214,0
491,40.90761616844398,29.450952618638812,0
492,40.90422149863955,29.450952618638812,0
493,40.900826654577735,29.450952618638812,0
494,40.900826654577735,29.446461042218214,0
495,40.89743163626151,29.446461042218214,0
496,40.89743163626151,29.450952618638812,0
497,40.89743163626151,29.45544419505941,0
498,40.900826654577735,29.45544419505941,0
499,40.900826654577735,29.45993577148001,0
500,40.89743163626151,29.45993577148001,0
501,40.89743163626151,29.464427347900607,0
502,40.89743163626151,29.46891892432121,0
503,40.900826654577735,29.46891892432121,0
504,40.900826654577735,29.464427347900607,0
505,40.90422149863955,29.464427347900607,0
506,40.90422149863955,29.46891892432121,0
507,40.90761616844398,29.46891892432121,0
508,40.90761616844398,29.464427347900607,0
509,40.90761616844398,29.45993577148001,0
510,40.90422149863955,29.45993577148001,0
511,40.90422149863955,29.45544419505941,0
512,40.90761616844398,29.45544419505941,0
513,40.91101066398805,29.45544419505941,0
514,40.914404985268796,29.45544419505941,0
515,40.914404985268796,29.45993577148001,0
516,40.91101066398805,29.45993577148001,0
517,40.91101066398805,29.464427347900607,0
518,40.91101066398805,29.46891892432121,0
519,40.914404985268796,29.46891892432121,0
520,40.914404985268796,29.464427347900607,0
521,40.91779913228326,29.464427347900607,0
522,40.91779913228326,29.46891892432121,0
523,40.92119310502844,29.46891892432121,0
524,40.92119310502844,29.464427347900607,0
525,40.92119310502844,29.45993577148001,0
526,40.91779913228326,29.45993577148001,0
527,40.91779913228326,29.45544419505941,0
528,40.92119310502844,29.45544419505941,0
529,40.92119310502844,29.450952618638812,0
530,40.92119310502844,29.446461042218214,0
531,40.91779913228326,29.446461042218214,0
532,40.91779913228326,29.450952618638812,0
533,40.914404985268796,29.450952618638812,0
534,40.91101066398805,29.450952618638812,0
535,40.91101066398805,29.446461042218214,0
536,40.914404985268796,29.446461042218214,0
537,40.914404985268796,29.44196946579762,0
538,40.91101066398805,29.44196946579762,0
539,40.91101066398805,29.43747788937702,0
540,40.914404985268796,29.43747788937702,0
541,40.91779913228326,29.43747788937702,0
542,40.91779913228326,29.44196946579762,0
543,40.92119310502844,29.44196946579762,0
544,40.92119310502844,29.43747788937702,0
545,40.92458690350143,29.43747788937702,0
546,40.92798052769924,29.43747788937702,53.3
547,40.93137397761892,29.43747788937702,23.8
548,40.92798052769924,29.44196946579762,0
549,40.93137397761892,29.44196946579762,0
550,40.92458690350143,29.44196946579762,0
551,40.92458690350143,29.446461042218214,0
552,40.92458690350143,29.450952618638812,0
553,40.92798052769924,29.450952618638812,0
554,40.93137397761892,29.450952618638812,0
555,40.92798052769924,29.446461042218214,0
556,40.93137397761892,29.446461042218214,0
557,40.93476725325751,29.446461042218214,0
558,40.93476725325751,29.450952618638812,0
559,40.93816035461207,29.450952618638812,0
560,40.93816035461207,29.446461042218214,0
561,40.93816035461207,29.44196946579762,0
562,40.93476725325751,29.44196946579762,0
563,40.93476725325751,29.43747788937702,0
564,40.93816035461207,29.43747788937702,0
565,40.94155328167965,29.43747788937702,0
566,40.94155328167965,29.44196946579762,0
567,40.9449460344573,29.44196946579762,0
568,40.9449460344573,29.43747788937702,0
569,40.94833861294209,29.43747788937702,0
570,40.95173101713106,29.43747788937702,0
571,40.95173101713106,29.44196946579762,0
572,40.94833861294209,29.44196946579762,0
573,40.94833861294209,29.446461042218214,0
574,40.95173101713106,29.446461042218214,0
575,40.95173101713106,29.450952618638812,0
576,40.94833861294209,29.450952618638812,0
577,40.9449460344573,29.450952618638812,0
578,40.9449460344573,29.446461042218214,0
579,40.94155328167965,29.446461042218214,0
580,40.94155328167965,29.450952618638812,0
581,40.94155328167965,29.45544419505941,0
582,40.94155328167965,29.45993577148001,0
583,40.9449460344573,29.45993577148001,0
584,40.9449460344573,29.45544419505941,0
585,40.94833861294209,29.45544419505941,0
586,40.95173101713106,29.45544419505941,0
587,40.95173101713106,29.45993577148001,0
588,40.94833861294209,29.45993577148001,0
589,40.94833861294209,29.464427347900607,0
590,40.95173101713106,29.464427347900607,0
591,40.95173101713106,29.46891892432121,0
592,40.94833861294209,29.46891892432121,0
593,40.9449460344573,29.46891892432121,0
594,40.9449460344573,29.464427347900607,0
595,40.94155328167965,29.464427347900607,0
596,40.94155328167965,29.46891892432121,0
597,40.93816035461207,29.46891892432121,0
598,40.93476725325751,29.46891892432121,0
599,40.93476725325751,29.464427347900607,0
600,40.93816035461207,29.464427347900607,0
601,40.93816035461207,29.45993577148001,0
602,40.93816035461207,29.45544419505941,0
603,40.93476725325751,29.45544419505941,0
604,40.93476725325751,29.45993577148001,0
605,40.92798052769924,29.45993577148001,0
606,40.93137397761892,29.45993577148001,0
607,40.93137397761892,29.45544419505941,0
608,40.92798052769924,29.45544419505941,0
609,40.92458690350143,29.45544419505941,0
610,40.92458690350143,29.45993577148001,0
611,40.92458690350143,29.464427347900607,0
612,40.92798052769924,29.464427347900607,0
613,40.93137397761892,29.464427347900607,0
614,40.92798052769924,29.46891892432121,0
615,40.93137397761892,29.46891892432121,0
616,40.92458690350143,29.46891892432121,0
617,40.92458690350143,29.4734105007418,0
618,40.92798052769924,29.4734105007418,0
619,40.93137397761892,29.4734105007418,0
620,40.92798052769924,29.477902077162398,0
621,40.93137397761892,29.477902077162398,0
622,40.92458690350143,29.477902077162398,0
623,40.92458690350143,29.482393653582996,0
624,40.92458690350143,29.486885230003594,0
625,40.92798052769924,29.486885230003594,0
626,40.93137397761892,29.486885230003594,0
627,40.92798052769924,29.482393653582996,0
628,40.93137397761892,29.482393653582996,0
629,40.93476725325751,29.482393653582996,0
630,40.93476725325751,29.486885230003594,0
631,40.93816035461207,29.486885230003594,0
632,40.93816035461207,29.482393653582996,0
633,40.93816035461207,29.477902077162398,0
634,40.93476725325751,29.477902077162398,0
635,40.93476725325751,29.4734105007418,0
636,40.93816035461207,29.4734105007418,0
637,40.94155328167965,29.4734105007418,0
638,40.94155328167965,29.477902077162398,0
639,40.9449460344573,29.477902077162398,0
640,40.9449460344573,29.4734105007418,0
641,40.94833861294209,29.4734105007418,0
642,40.95173101713106,29.4734105007418,0
643,40.95173101713106,29.477902077162398,0
644,40.94833861294209,29.477902077162398,0
645,40.94833861294209,29.482393653582996,0
646,40.95173101713106,29.482393653582996,0
647,40.95173101713106,29.486885230003594,0
648,40.94833861294209,29.486885230003594,0
649,40.9449460344573,29.486885230003594,0
650,40.9449460344573,29.482393653582996,0
651,40.94155328167965,29.482393653582996,0
652,40.94155328167965,29.486885230003594,0
653,40.94155328167965,29.491376806424196,0
654,40.94155328167965,29.495868382844794,0
655,40.9449460344573,29.495868382844794,0
656,40.9449460344573,29.491376806424196,0
657,40.94833861294209,29.491376806424196,0
658,40.95173101713106,29.491376806424196,0
659,40.95173101713106,29.495868382844794,0
660,40.94833861294209,29.495868382844794,0
661,40.94833861294209,29.500359959265385,0
662,40.95173101713106,29.500359959265385,0
663,40.9449460344573,29.500359959265385,0
664,40.94155328167965,29.500359959265385,0
665,40.93476725325751,29.500359959265385,0
666,40.93816035461207,29.500359959265385,0
667,40.93816035461207,29.495868382844794,0
668,40.93816035461207,29.491376806424196,0
669,40.93476725325751,29.491376806424196,0
670,40.93476725325751,29.495868382844794,0
671,40.92798052769924,29.495868382844794,0
672,40.93137397761892,29.495868382844794,0
673,40.93137397761892,29.491376806424196,0
674,40.92798052769924,29.491376806424196,0
675,40.92458690350143,29.491376806424196,0
676,40.92458690350143,29.495868382844794,0
677,40.92458690350143,29.500359959265385,0
678,40.92798052769924,29.500359959265385,0
679,40.93137397761892,29.500359959265385,0
680,40.92119310502844,29.500359959265385,0
681,40.91779913228326,29.500359959265385,0
682,40.91101066398805,29.500359959265385,0
683,40.914404985268796,29.500359959265385,0
684,40.914404985268796,29.495868382844794,0
685,40.91101066398805,29.495868382844794,0
686,40.91101066398805,29.491376806424196,0
687,40.914404985268796,29.491376806424196,0
688,40.91779913228326,29.491376806424196,0
689,40.91779913228326,29.495868382844794,0
690,40.92119310502844,29.495868382844794,0
691,40.92119310502844,29.491376806424196,0
692,40.92119310502844,29.486885230003594,0
693,40.91779913228326,29.486885230003594,0
694,40.91779913228326,29.482393653582996,0
695,40.92119310502844,29.482393653582996,0
696,40.92119310502844,29.477902077162398,0
